x0000,y0000
5.061174817,-4.635326828,
5.061181843,-4.631070188,
5.061188869,-4.627225734,
5.061195896,-4.623798008,
5.061202922,-4.620781883,
5.061209948,-4.618163455,
5.061216974,-4.61592111,
5.061223999,-4.614026736,
5.061231025,-4.612447045,
5.061238051,-4.611144998,
5.061245076,-4.610081272,
5.061252101,-4.609215759,
5.061259126,-4.608509043,
5.061266152,-4.607923811,
5.061273177,-4.607426165,
5.061280201,-4.606986777,
5.061287226,-4.606581858,
5.061294251,-4.606193896,
5.061301275,-4.605812151,
5.0613083,-4.605432877,
5.061315324,-4.605059278,
5.061322348,-4.604701214,
5.061329372,-4.604374653,
5.061336396,-4.604100938,
5.06134342,-4.60390587,
5.061350444,-4.603818681,
5.061357467,-4.603870923,
5.061364491,-4.604095324,
5.061371514,-4.604524656,
5.061378538,-4.605190645,
5.061385561,-4.606122963,
5.061392584,-4.607348312,
5.061399607,-4.608889638,
5.061406629,-4.610765472,
5.061413652,-4.612989415,
5.061420675,-4.615569769,
5.061427697,-4.618509303,
5.06143472,-4.621805169,
5.061441742,-4.625448938,
5.061448764,-4.629426755,
5.061455786,-4.63371959,
5.061462808,-4.638303578,
5.06146983,-4.643150404,
5.061476851,-4.648227727,
5.061483873,-4.653499612,
5.061490894,-4.658926931,
5.061497916,-4.664467728,
5.061504937,-4.670077525,
5.061511958,-4.675709543,
5.061518979,-4.68131487,
5.061526,-4.686842552,
5.061533021,-4.692239661,
5.061540041,-4.697451371,
5.061547062,-4.702421092,
5.061554082,-4.707090726,
5.061561103,-4.711401112,
5.061568123,-4.715292719,
5.061575143,-4.718706633,
5.061582163,-4.721585872,
5.061589183,-4.723877016,
5.061596203,-4.725532115,
5.061603222,-4.726510795,
5.061610242,-4.72678243,
5.061617261,-4.726328235,
5.06162428,-4.725143108,
5.0616313,-4.723237044,
5.061638319,-4.720635973,
5.061645338,-4.717381924,
5.061652357,-4.71353244,
5.061659375,-4.709159278,
5.061666394,-4.704346451,
5.061673412,-4.699187737,
5.061680431,-4.693783824,
5.061687449,-4.688239255,
5.061694467,-4.682659353,
5.061701485,-4.677147276,
5.061708503,-4.671801327,
5.061715521,-4.666712613,
5.061722539,-4.661963091,
5.061729556,-4.657624055,
5.061736574,-4.653755019,
5.061743591,-4.650403018,
5.061750608,-4.647602264,
5.061757626,-4.645374133,
5.061764643,-4.64372744,
5.06177166,-4.642658954,
5.061778676,-4.64215413,
5.061785693,-4.642188007,
5.06179271,-4.642726245,
5.061799726,-4.643726272,
5.061806742,-4.645138493,
5.061813759,-4.646907551,
5.061820775,-4.648973581,
5.061827791,-4.651273452,
5.061834807,-4.653741941,
5.061841822,-4.656312828,
5.061848838,-4.658919895,
5.061855854,-4.661497801,
5.061862869,-4.663982845,
5.061869884,-4.666313626,
5.0618769,-4.668431611,
5.061883915,-4.670281642,
5.06189093,-4.671812426,
5.061897945,-4.672977017,
5.061904959,-4.67373335,
5.061911974,-4.674044816,
5.061918989,-4.673880901,
5.061926003,-4.673217868,
5.061933017,-4.672039447,
5.061940032,-4.670337495,
5.061947046,-4.668112553,
5.06195406,-4.665374237,
5.061961073,-4.662141408,
5.061968087,-4.658442054,
5.061975101,-4.654312861,
5.061982114,-4.649798451,
5.061989128,-4.644950319,
5.061996141,-4.639825483,
5.062003154,-4.634484929,
5.062010167,-4.628991918,
5.06201718,-4.623410237,
5.062024193,-4.617802482,
5.062031206,-4.612228447,
5.062038218,-4.606743693,
5.062045231,-4.601398347,
5.062052243,-4.596236173,
5.062059256,-4.59129394,
5.062066268,-4.586601087,
5.06207328,-4.582179705,
5.062080292,-4.578044785,
5.062087303,-4.574204751,
5.062094315,-4.5706622,
5.062101327,-4.567414844,
5.062108338,-4.564456583,
5.06211535,-4.561778668,
5.062122361,-4.55937089,
5.062129372,-4.557222743,
5.062136383,-4.555324499,
5.062143394,-4.553668153,
5.062150405,-4.552248167,
5.062157415,-4.551062015,
5.062164426,-4.550110467,
5.062171436,-4.549397632,
5.062178447,-4.548930745,
5.062185457,-4.548719733,
5.062192467,-4.548776575,
5.062199477,-4.549114508,
5.062206487,-4.549747123,
5.062213497,-4.550687398,
5.062220507,-4.551946716,
5.062227516,-4.553533921,
5.062234526,-4.555454439,
5.062241535,-4.557709522,
5.062248544,-4.560295609,
5.062255553,-4.563203855,
5.062262562,-4.566419815,
5.062269571,-4.56992331,
5.06227658,-4.573688449,
5.062283588,-4.577683839,
5.062290597,-4.58187293,
5.062297605,-4.586214529,
5.062304614,-4.590663433,
5.062311622,-4.595171192,
5.06231863,-4.599686969,
5.062325638,-4.604158493,
5.062332646,-4.608533078,
5.062339654,-4.612758689,
5.062346661,-4.616785047,
5.062353669,-4.620564728,
5.062360676,-4.624054258,
5.062367683,-4.627215147,
5.062374691,-4.630014861,
5.062381698,-4.632427674,
5.062388705,-4.634435379,
5.062395711,-4.636027823,
5.062402718,-4.637203227,
5.062409725,-4.637968269,
5.062416731,-4.638337913,
5.062423738,-4.638334968,
5.062430744,-4.637989385,
5.06243775,-4.637337306,
5.062444756,-4.636419893,
5.062451762,-4.635281983,
5.062458768,-4.633970608,
5.062465774,-4.632533452,
5.062472779,-4.631017287,
5.062479785,-4.629466465,
5.06248679,-4.627921515,
5.062493795,-4.6264179,
5.0625008,-4.624984985,
5.062507806,-4.623645249,
5.06251481,-4.622413791,
5.062521815,-4.621298122,
5.06252882,-4.6202983,
5.062535825,-4.619407373,
5.062542829,-4.618612146,
5.062549833,-4.617894249,
5.062556838,-4.617231456,
5.062563842,-4.616599227,
5.062570846,-4.615972386,
5.06257785,-4.615326868,
5.062584853,-4.614641437,
5.062591857,-4.613899281,
5.062598861,-4.613089381,
5.062605864,-4.61220758,
5.062612867,-4.611257257,
5.062619871,-4.610249575,
5.062626874,-4.60920327,
5.062633877,-4.608143994,
5.06264088,-4.607103233,
5.062647882,-4.606116884,
5.062654885,-4.60522354,
5.062661888,-4.604462603,
5.06266889,-4.603872293,
5.062675892,-4.603487671,
5.062682895,-4.603338739,
5.062689897,-4.603448716,
5.062696899,-4.603832544,
5.062703901,-4.604495684,
5.062710902,-4.605433256,
5.062717904,-4.606629552,
5.062724905,-4.60805798,
5.062731907,-4.609681432,
5.062738908,-4.611453136,
5.062745909,-4.61331796,
5.06275291,-4.615214186,
5.062759911,-4.617075708,
5.062766912,-4.618834596,
5.062773913,-4.620423926,
5.062780914,-4.621780773,
5.062787914,-4.622849177,
5.062794915,-4.623582944,
5.062801915,-4.623948076,
5.062808915,-4.623924674,
5.062815915,-4.623508173,
5.062822915,-4.622709808,
5.062829915,-4.621556283,
5.062836915,-4.620088677,
5.062843914,-4.61836065,
5.062850914,-4.616436103,
5.062857913,-4.614386449,
5.062864912,-4.612287657,
5.062871912,-4.610217254,
5.062878911,-4.608251422,
5.06288591,-4.606462307,
5.062892908,-4.604915639,
5.062899907,-4.603668702,
5.062906906,-4.602768682,
5.062913904,-4.602251412,
5.062920903,-4.602140487,
5.062927901,-4.602446741,
5.062934899,-4.603168066,
5.062941897,-4.60428956,
5.062948895,-4.605783981,
5.062955893,-4.607612514,
5.06296289,-4.609725825,
5.062969888,-4.612065423,
5.062976885,-4.6145653,
5.062983883,-4.617153843,
5.06299088,-4.619755986,
5.062997877,-4.622295565,
5.063004874,-4.624697786,
5.063011871,-4.626891755,
5.063018868,-4.628812935,
5.063025865,-4.63040543,
5.063032861,-4.631623973,
5.063039858,-4.632435504,
5.063046854,-4.632820242,
5.06305385,-4.63277219,
5.063060846,-4.632299036,
5.063067842,-4.63142147,
5.063074838,-4.630171965,
5.063081834,-4.6285931,
5.06308883,-4.626735545,
5.063095825,-4.624655815,
5.063102821,-4.622413933,
5.063109816,-4.620071103,
5.063116811,-4.617687495,
5.063123806,-4.615320226,
5.063130801,-4.613021597,
5.063137796,-4.610837611,
5.063144791,-4.608806808,
5.063151786,-4.606959417,
5.06315878,-4.60531683,
5.063165775,-4.603891373,
5.063172769,-4.60268639,
5.063179763,-4.601696605,
5.063186757,-4.600908749,
5.063193751,-4.60030245,
5.063200745,-4.599851348,
5.063207739,-4.599524416,
5.063214732,-4.599287453,
5.063221726,-4.599104704,
5.063228719,-4.598940554,
5.063235713,-4.59876124,
5.063242706,-4.59853649,
5.063249699,-4.598241049,
5.063256692,-4.597855975,
5.063263685,-4.597369674,
5.063270677,-4.596778596,
5.06327767,-4.596087554,
5.063284663,-4.595309661,
5.063291655,-4.594465866,
5.063298647,-4.593584146,
5.063305639,-4.592698372,
5.063312632,-4.591846938,
5.063319623,-4.591071202,
5.063326615,-4.590413843,
5.063333607,-4.58991718,
5.063340599,-4.58962155,
5.06334759,-4.589563788,
5.063354582,-4.589775863,
5.063361573,-4.590283714,
5.063368564,-4.591106303,
5.063375555,-4.592254912,
5.063382546,-4.593732693,
5.063389537,-4.595534465,
5.063396527,-4.597646776,
5.063403518,-4.600048211,
5.063410509,-4.602709931,
5.063417499,-4.605596453,
5.063424489,-4.608666617,
5.063431479,-4.611874748,
5.063438469,-4.615171948,
5.063445459,-4.618507504,
5.063452449,-4.621830346,
5.063459439,-4.625090503,
5.063466428,-4.628240515,
5.063473418,-4.631236717,
5.063480407,-4.634040372,
5.063487397,-4.63661858,
5.063494386,-4.638944945,
5.063501375,-4.640999976,
5.063508364,-4.642771207,
5.063515352,-4.644253072,
5.063522341,-4.645446523,
5.06352933,-4.646358467,
5.063536318,-4.647001032,
5.063543306,-4.647390727,
5.063550295,-4.647547537,
5.063557283,-4.647493987,
5.063564271,-4.647254214,
5.063571259,-4.646853069,
5.063578247,-4.64631527,
5.063585234,-4.64566461,
5.063592222,-4.644923231,
5.063599209,-4.644110967,
5.063606197,-4.643244754,
5.063613184,-4.642338117,
5.063620171,-4.641400736,
5.063627158,-4.640438112,
5.063634145,-4.639451336,
5.063641132,-4.638436999,
5.063648118,-4.637387244,
5.063655105,-4.636290009,
5.063662091,-4.635129453,
5.063669078,-4.633886599,
5.063676064,-4.632540193,
5.06368305,-4.631067764,
5.063690036,-4.629446867,
5.063697022,-4.627656469,
5.063704007,-4.625678416,
5.063710993,-4.623498901,
5.063717979,-4.621109872,
5.063724964,-4.618510257,
5.063731949,-4.615706956,
5.063738935,-4.612715493,
5.06374592,-4.609560299,
5.063752905,-4.606274564,
5.06375989,-4.602899684,
5.063766874,-4.599484306,
5.063773859,-4.596083017,
5.063780843,-4.592754769,
5.063787828,-4.589561098,
5.063794812,-4.586564226,
5.063801796,-4.583825153,
5.06380878,-4.581401791,
5.063815764,-4.579347219,
5.063822748,-4.577708109,
5.063829732,-4.576523368,
5.063836716,-4.575823015,
5.063843699,-4.575627312,
5.063850683,-4.575946161,
5.063857666,-4.576778774,
5.063864649,-4.578113605,
5.063871632,-4.579928559,
5.063878615,-4.582191464,
5.063885598,-4.584860809,
5.063892581,-4.587886727,
5.063899563,-4.591212235,
5.063906546,-4.59477468,
5.063913528,-4.598507387,
5.06392051,-4.602341443,
5.063927493,-4.60620759,
5.063934475,-4.610038137,
5.063941457,-4.613768832,
5.063948438,-4.617340613,
5.06395542,-4.620701155,
5.063962402,-4.623806155,
5.063969383,-4.626620281,
5.063976365,-4.629117768,
5.063983346,-4.631282632,
5.063990327,-4.63310852,
5.063997308,-4.634598221,
5.064004289,-4.635762906,
5.06401127,-4.636621139,
5.064018251,-4.637197748,
5.064025231,-4.63752262,
5.064032212,-4.637629483,
5.064039192,-4.637554724,
5.064046172,-4.637336297,
5.064053152,-4.63701273,
5.064060133,-4.636622253,
5.064067112,-4.63620205,
5.064074092,-4.635787617,
5.064081072,-4.635412229,
5.064088052,-4.635106492,
5.064095031,-4.634897964,
5.06410201,-4.634810839,
5.06410899,-4.634865679,
5.064115969,-4.63507919,
5.064122948,-4.635464044,
5.064129927,-4.636028738,
5.064136906,-4.636777507,
5.064143884,-4.637710288,
5.064150863,-4.638822741,
5.064157841,-4.640106348,
5.06416482,-4.641548565,
5.064171798,-4.643133071,
5.064178776,-4.644840068,
5.064185754,-4.646646674,
5.064192732,-4.648527361,
5.06419971,-4.650454468,
5.064206687,-4.652398747,
5.064213665,-4.654329945,
5.064220642,-4.656217405,
5.06422762,-4.658030675,
5.064234597,-4.659740102,
5.064241574,-4.661317424,
5.064248551,-4.662736318,
5.064255528,-4.663972934,
5.064262505,-4.665006383,
5.064269482,-4.665819198,
5.064276458,-4.666397744,
5.064283435,-4.666732607,
5.064290411,-4.666818915,
5.064297387,-4.666656628,
5.064304363,-4.666250755,
5.064311339,-4.665611496,
5.064318315,-4.664754304,
5.064325291,-4.663699828,
5.064332267,-4.662473737,
5.064339242,-4.661106413,
5.064346218,-4.65963248,
5.064353193,-4.658090197,
5.064360168,-4.656520685,
5.064367143,-4.654967021,
5.064374118,-4.653473198,
5.064381093,-4.652082979,
5.064388068,-4.650838682,
5.064395042,-4.649779909,
5.064402017,-4.648942266,
5.064408991,-4.648356105,
5.064415966,-4.648045335,
5.06442294,-4.648026323,
5.064429914,-4.648306936,
5.064436888,-4.64888577,
5.064443862,-4.649751589,
5.064450836,-4.650883034,
5.064457809,-4.652248636,
5.064464783,-4.653807175,
5.064471756,-4.655508424,
5.06447873,-4.657294301,
5.064485703,-4.659100442,
5.064492676,-4.660858185,
5.064499649,-4.66249693,
5.064506622,-4.663946794,
5.064513595,-4.665141471,
5.064520567,-4.666021146,
5.06452754,-4.666535302,
5.064534512,-4.666645233,
5.064541484,-4.666326101,
5.064548457,-4.665568366,
5.064555429,-4.664378474,
5.064562401,-4.662778761,
5.064569373,-4.660806545,
5.064576344,-4.658512497,
5.064583316,-4.655958391,
5.064590287,-4.653214397,
5.064597259,-4.650356094,
5.06460423,-4.647461377,
5.064611201,-4.644607422,
5.064618172,-4.64186785,
5.064625143,-4.639310189,
5.064632114,-4.636993714,
5.064639085,-4.634967703,
5.064646056,-4.633270119,
5.064653026,-4.631926745,
5.064659997,-4.63095073,
5.064666967,-4.630342547,
5.064673937,-4.630090348,
5.064680907,-4.630170678,
5.064687877,-4.630549546,
5.064694847,-4.631183814,
5.064701817,-4.632022879,
5.064708786,-4.63301061,
5.064715756,-4.634087477,
5.064722725,-4.635192819,
5.064729694,-4.636267152,
5.064736664,-4.637254429,
5.064743633,-4.638104143,
5.064750602,-4.638773177,
5.06475757,-4.639227278,
5.064764539,-4.639442102,
5.064771508,-4.639403755,
5.064778476,-4.639108805,
5.064785445,-4.638563795,
5.064792413,-4.637784288,
5.064799381,-4.636793517,
5.064806349,-4.63562076,
5.064813317,-4.63429953,
5.064820285,-4.632865702,
5.064827253,-4.631355684,
5.06483422,-4.629804733,
5.064841188,-4.628245472,
5.064848155,-4.626706683,
5.064855122,-4.625212405,
5.06486209,-4.623781337,
5.064869057,-4.622426575,
5.064876024,-4.621155626,
5.06488299,-4.619970709,
5.064889957,-4.618869278,
5.064896924,-4.617844731,
5.06490389,-4.616887253,
5.064910857,-4.615984734,
5.064917823,-4.615123707,
5.064924789,-4.614290246,
5.064931755,-4.613470777,
5.064938721,-4.612652742,
5.064945687,-4.611825097,
5.064952652,-4.610978591,
5.064959618,-4.610105847,
5.064966584,-4.609201217,
5.064973549,-4.608260456,
5.064980514,-4.607280232,
5.064987479,-4.60625753,
5.064994444,-4.605189015,
5.065001409,-4.604070403,
5.065008374,-4.60289592,
5.065015339,-4.60165792,
5.065022303,-4.600346706,
5.065029268,-4.598950614,
5.065036232,-4.597456383,
5.065043197,-4.595849831,
5.065050161,-4.594116808,
5.065057125,-4.592244409,
5.065064089,-4.590222362,
5.065071052,-4.588044535,
5.065078016,-4.585710425,
5.06508498,-4.583226549,
5.065091943,-4.580607607,
5.065098907,-4.577877317,
5.06510587,-4.575068842,
5.065112833,-4.572224751,
5.065119796,-4.569396489,
5.065126759,-4.566643374,
5.065133722,-4.564031164,
5.065140684,-4.561630257,
5.065147647,-4.559513622,
5.065154609,-4.557754562,
5.065161572,-4.556424384,
5.065168534,-4.555590093,
5.065175496,-4.555312172,
5.065182458,-4.555642508,
5.06518942,-4.556622523,
5.065196382,-4.558281531,
5.065203344,-4.560635363,
5.065210305,-4.563685268,
5.065217267,-4.567417118,
5.065224228,-4.571800936,
5.065231189,-4.57679078,
5.06523815,-4.582325008,
5.065245111,-4.588326961,
5.065252072,-4.594706098,
5.065259033,-4.601359609,
5.065265994,-4.608174521,
5.065272954,-4.615030269,
5.065279915,-4.621801704,
5.065286875,-4.628362447,
5.065293835,-4.634588455,
5.065300796,-4.640361645,
5.065307756,-4.645573385,
5.065314715,-4.650127644,
5.065321675,-4.65394362,
5.065328635,-4.656957686,
5.065335594,-4.659124567,
5.065342554,-4.660417711,
5.065349513,-4.66082891,
5.065356473,-4.660367264,
5.065363432,-4.65905766,
5.065370391,-4.656938943,
5.06537735,-4.654061938,
5.065384308,-4.650487496,
5.065391267,-4.646284668,
5.065398226,-4.641529069,
5.065405184,-4.636301466,
5.065412142,-4.63068656,
5.065419101,-4.624771934,
5.065426059,-4.618647099,
5.065433017,-4.61240259,
5.065439975,-4.606129059,
5.065446932,-4.599916322,
5.06545389,-4.593852354,
5.065460848,-4.588022221,
5.065467805,-4.582506961,
5.065474762,-4.577382442,
5.06548172,-4.572718213,
5.065488677,-4.568576397,
5.065495634,-4.565010635,
5.065502591,-4.562065119,
5.065509547,-4.559773741,
5.065516504,-4.558159355,
5.065523461,-4.557233201,
5.065530417,-4.556994471,
5.065537373,-4.557430059,
5.06554433,-4.558514492,
5.065551286,-4.560210067,
5.065558242,-4.562467222,
5.065565198,-4.565225144,
5.065572153,-4.568412662,
5.065579109,-4.571949423,
5.065586065,-4.575747383,
5.06559302,-4.579712615,
5.065599975,-4.583747417,
5.065606931,-4.5877527,
5.065613886,-4.591630606,
5.065620841,-4.59528726,
5.065627796,-4.598635576,
5.06563475,-4.601597968,
5.065641705,-4.604108852,
5.06564866,-4.606116775,
5.065655614,-4.607586059,
5.065662568,-4.608497849,
5.065669523,-4.608850499,
5.065676477,-4.608659267,
5.065683431,-4.607955347,
5.065690385,-4.606784309,
5.065697338,-4.605204038,
5.065704292,-4.603282295,
5.065711246,-4.601094051,
5.065718199,-4.598718703,
5.065725152,-4.596237312,
5.065732106,-4.593729933,
5.065739059,-4.591273147,
5.065746012,-4.588937814,
5.065752965,-4.586787104,
5.065759917,-4.584874803,
5.06576687,-4.583243924,
5.065773823,-4.581925596,
5.065780775,-4.580938272,
5.065787727,-4.58028722,
5.06579468,-4.579964349,
5.065801632,-4.579948358,
5.065808584,-4.580205264,
5.065815536,-4.580689298,
5.065822487,-4.581344237,
5.065829439,-4.582105147,
5.065836391,-4.582900563,
5.065843342,-4.583655065,
5.065850293,-4.584292189,
5.065857245,-4.584737575,
5.065864196,-4.584922226,
5.065871147,-4.584785682,
5.065878097,-4.584278947,
5.065885048,-4.583366951,
5.065891999,-4.58203039,
5.065898949,-4.580266782,
5.0659059,-4.578090678,
5.06591285,-4.575533012,
5.0659198,-4.572639633,
5.065926751,-4.569469173,
5.065933701,-4.566090386,
5.06594065,-4.562579182,
5.0659476,-4.559015543,
5.06595455,-4.555480512,
5.065961499,-4.552053419,
5.065968449,-4.548809449,
5.065975398,-4.545817645,
5.065982347,-4.54313938,
5.065989296,-4.540827315,
5.065996245,-4.538924811,
5.066003194,-4.537465778,
5.066010143,-4.536474891,
5.066017092,-4.535968136,
5.06602404,-4.53595361,
5.066030989,-4.536432519,
5.066037937,-4.537400298,
5.066044885,-4.538847803,
5.066051833,-4.540762491,
5.066058781,-4.543129538,
5.066065729,-4.545932832,
5.066072677,-4.549155781,
5.066079625,-4.552781897,
5.066086572,-4.556795117,
5.06609352,-4.561179843,
5.066100467,-4.565920681,
5.066107414,-4.571001917,
5.066114361,-4.57640672,
5.066121308,-4.582116145,
5.066128255,-4.588107983,
5.066135202,-4.59435552,
5.066142149,-4.600826311,
5.066149095,-4.607481035,
5.066156042,-4.614272544,
5.066162988,-4.621145202,
5.066169934,-4.628034607,
5.06617688,-4.634867792,
5.066183826,-4.64156397,
5.066190772,-4.648035891,
5.066197718,-4.65419181,
5.066204663,-4.659938056,
5.066211609,-4.665182117,
5.066218554,-4.669836112,
5.0662255,-4.673820458,
5.066232445,-4.677067502,
5.06623939,-4.679524857,
5.066246335,-4.681158175,
5.06625328,-4.681953146,
5.066260225,-4.681916534,
5.066267169,-4.68107618,
5.066274114,-4.679479975,
5.066281058,-4.677193905,
5.066288003,-4.674299351,
5.066294947,-4.670889855,
5.066301891,-4.667067621,
5.066308835,-4.662939952,
5.066315779,-4.658615863,
5.066322723,-4.654202982,
5.066329666,-4.649804865,
5.06633661,-4.645518771,
5.066343553,-4.641433881,
5.066350497,-4.637629964,
5.06635744,-4.63417642,
5.066364383,-4.631131656,
5.066371326,-4.628542728,
5.066378269,-4.626445212,
5.066385212,-4.624863234,
5.066392154,-4.623809666,
5.066399097,-4.623286432,
5.066406039,-4.623284941,
5.066412981,-4.623786645,
5.066419924,-4.624763719,
5.066426866,-4.6261799,
5.066433808,-4.627991469,
5.06644075,-4.630148405,
5.066447691,-4.632595704,
5.066454633,-4.635274843,
5.066461575,-4.638125368,
5.066468516,-4.641086553,
5.066475457,-4.644099073,
5.066482399,-4.647106604,
5.06648934,-4.650057274,
5.066496281,-4.652904868,
5.066503222,-4.655609711,
5.066510162,-4.658139171,
5.066517103,-4.660467736,
5.066524044,-4.662576668,
5.066530984,-4.664453263,
5.066537924,-4.666089786,
5.066544865,-4.667482168,
5.066551805,-4.668628599,
5.066558745,-4.669528138,
5.066565685,-4.670179462,
5.066572624,-4.670579904,
5.066579564,-4.670724837,
5.066586504,-4.670607511,
5.066593443,-4.670219355,
5.066600382,-4.669550737,
5.066607322,-4.668592135,
5.066614261,-4.667335635,
5.0666212,-4.665776613,
5.066628139,-4.663915476,
5.066635077,-4.661759281,
5.066642016,-4.659323079,
5.066648955,-4.656630855,
5.066655893,-4.653715938,
5.066662831,-4.650620837,
5.06666977,-4.647396471,
5.066676708,-4.644100848,
5.066683646,-4.640797257,
5.066690584,-4.637552098,
5.066697521,-4.634432467,
5.066704459,-4.631503643,
5.066711397,-4.628826613,
5.066718334,-4.626455739,
5.066725271,-4.624436671,
5.066732209,-4.622804582,
5.066739146,-4.621582782,
5.066746083,-4.620781747,
5.06675302,-4.620398586,
5.066759956,-4.62041697,
5.066766893,-4.620807514,
5.06677383,-4.621528631,
5.066780766,-4.622527828,
5.066787702,-4.623743428,
5.066794639,-4.625106675,
5.066801575,-4.62654417,
5.066808511,-4.627980536,
5.066815447,-4.629341217,
5.066822382,-4.630555274,
5.066829318,-4.631558029,
5.066836254,-4.632293417,
5.066843189,-4.632715899,
5.066850124,-4.632791816,
5.06685706,-4.632500112,
5.066863995,-4.631832399,
5.06687093,-4.630792365,
5.066877865,-4.629394624,
5.066884799,-4.627663095,
5.066891734,-4.625629064,
5.066898669,-4.623329077,
5.066905603,-4.620802819,
5.066912537,-4.618091116,
5.066919472,-4.615234165,
5.066926406,-4.612270088,
5.06693334,-4.609233846,
5.066940274,-4.606156541,
5.066947208,-4.603065099,
5.066954141,-4.59998231,
5.066961075,-4.596927167,
5.066968008,-4.593915457,
5.066974942,-4.590960541,
5.066981875,-4.588074242,
5.066988808,-4.585267782,
5.066995741,-4.582552696,
5.067002674,-4.57994167,
5.067009607,-4.577449227,
5.067016539,-4.575092249,
5.067023472,-4.572890276,
5.067030404,-4.570865568,
5.067037337,-4.569042932,
5.067044269,-4.567449296,
5.067051201,-4.566113068,
5.067058133,-4.56506328,
5.067065065,-4.56432856,
5.067071997,-4.56393596,
5.067078928,-4.563909684,
5.06708586,-4.564269746,
5.067092792,-4.565030605,
5.067099723,-4.566199823,
5.067106654,-4.567776775,
5.067113585,-4.569751472,
5.067120516,-4.572103542,
5.067127447,-4.574801415,
5.067134378,-4.577801788,
5.067141309,-4.581049419,
5.067148239,-4.584477333,
5.06715517,-4.588007498,
5.0671621,-4.591552033,
5.06716903,-4.595014992,
5.06717596,-4.598294745,
5.067182891,-4.601286924,
5.06718982,-4.603887865,
5.06719675,-4.605998413,
5.06720368,-4.607527903,
5.06721061,-4.608398075,
5.067217539,-4.608546655,
5.067224468,-4.607930328,
5.067231398,-4.606526864,
5.067238327,-4.604336206,
5.067245256,-4.601380448,
5.067252185,-4.597702696,
5.067259114,-4.593364931,
5.067266042,-4.588445079,
5.067272971,-4.583033523,
5.067279899,-4.577229348,
5.067286828,-4.571136559,
5.067293756,-4.564860524,
5.067300684,-4.558504788,
5.067307612,-4.552168387,
5.06731454,-4.545943709,
5.067321468,-4.539914913,
5.067328396,-4.534156865,
5.067335323,-4.528734549,
5.067342251,-4.523702868,
5.067349178,-4.519106775,
5.067356105,-4.514981641,
5.067363032,-4.511353816,
5.06736996,-4.508241307,
5.067376886,-4.505654534,
5.067383813,-4.503597125,
5.06739074,-4.502066713,
5.067397667,-4.501055728,
5.067404593,-4.500552142,
5.067411519,-4.500540191,
5.067418446,-4.501001033,
5.067425372,-4.501913354,
5.067432298,-4.503253925,
5.067439224,-4.504998084,
5.06744615,-4.507120167,
5.067453075,-4.509593864,
5.067460001,-4.512392517,
5.067466927,-4.515489338,
5.067473852,-4.518857566,
5.067480777,-4.522470544,
5.067487702,-4.526301733,
5.067494627,-4.530324656,
5.067501552,-4.534512787,
5.067508477,-4.538839391,
5.067515402,-4.543277329,
5.067522327,-4.547798852,
5.067529251,-4.552375394,
5.067536175,-4.556977402,
5.0675431,-4.561574215,
5.067550024,-4.566134025,
5.067556948,-4.570623939,
5.067563872,-4.575010161,
5.067570796,-4.579258309,
5.067577719,-4.583333873,
5.067584643,-4.587202801,
5.067591567,-4.590832214,
5.06759849,-4.594191208,
5.067605413,-4.597251722,
5.067612336,-4.599989424,
5.06761926,-4.602384558,
5.067626182,-4.604422721,
5.067633105,-4.606095501,
5.067640028,-4.607400951,
5.067646951,-4.608343854,
5.067653873,-4.608935769,
5.067660796,-4.609194842,
5.067667718,-4.609145407,
5.06767464,-4.608817373,
5.067681562,-4.608245459,
5.067688484,-4.607468291,
5.067695406,-4.606527403,
5.067702328,-4.605466204,
5.067709249,-4.604328917,
5.067716171,-4.603159544,
5.067723092,-4.602000863,
5.067730014,-4.600893491,
5.067736935,-4.599875006,
5.067743856,-4.598979137,
5.067750777,-4.598235036,
5.067757698,-4.597666611,
5.067764618,-4.597291944,
5.067771539,-4.597122773,
5.06777846,-4.59716407,
5.06778538,-4.597413706,
5.0677923,-4.597862237,
5.067799221,-4.598492816,
5.067806141,-4.599281274,
5.067813061,-4.600196377,
5.067819981,-4.601200311,
5.0678269,-4.602249385,
5.06783382,-4.603295002,
5.067840739,-4.604284875,
5.067847659,-4.605164485,
5.067854578,-4.605878755,
5.067861497,-4.606373872,
5.067868417,-4.606599207,
5.067875336,-4.606509219,
5.067882254,-4.606065255,
5.067889173,-4.605237134,
5.067896092,-4.604004412,
5.06790301,-4.60235725,
5.067909929,-4.600296815,
5.067916847,-4.597835205,
5.067923765,-4.594994893,
5.067930683,-4.591807751,
5.067937601,-4.588313718,
5.067944519,-4.584559228,
5.067951437,-4.580595492,
5.067958355,-4.576476752,
5.067965272,-4.572258611,
5.06797219,-4.567996523,
5.067979107,-4.563744495,
5.067986024,-4.559554061,
5.067992941,-4.555473528,
5.067999858,-4.551547501,
5.068006775,-4.547816654,
5.068013692,-4.544317727,
5.068020609,-4.5410837,
5.068027525,-4.538144083,
5.068034442,-4.535525297,
5.068041358,-4.533251071,
5.068048274,-4.531342831,
5.068055191,-4.529820033,
5.068062107,-4.528700401,
5.068069022,-4.52800007,
5.068075938,-4.527733602,
5.068082854,-4.527913867,
5.068089769,-4.528551814,
5.068096685,-4.529656123,
5.0681036,-4.531232756,
5.068110516,-4.533284447,
5.068117431,-4.535810132,
5.068124346,-4.538804365,
5.068131261,-4.54225674,
